id,created_at,content,tags
857,"2024-07-14 07:56:22.323665+00","던킨도넛 존맛탱","[""joy"", ""trust"", ""anticipation""]"
858,"2024-07-14 07:56:27.64788+00",좋아요,"[""joy"", ""trust"", ""anticipation""]"
859,"2024-07-14 07:56:33.210434+00","소금우유도넛 카카오하니딥 요거트올드훼션드 허니후리터 후레쉬바바리안 던킨도너츠 늘 먹던것만 먹네요","[""joy"", ""trust"", ""anticipation""]"
860,"2024-07-14 07:56:37.665577+00","친절하고 매장이 깔끔해요","[""joy"", ""trust"", ""anticipation""]"
861,"2024-07-14 07:56:41.857154+00","왜 이리 메뉴가 적나요ㅠㅠ","[""anticipation"", ""sadness""]"
862,"2024-07-14 07:56:46.313832+00","엄마랑 조카가 많이 좋아해요  
흑임자 꽈베기 최고","[""joy"", ""trust""]"
863,"2024-07-14 07:56:51.946648+00","주차가 불편해요 ㅠ","[""disgust"", ""sadness""]"
864,"2024-07-14 07:56:56.061059+00",친절,"[""joy"", ""trust"", ""anticipation""]"
865,"2024-07-14 07:57:01.423906+00","친절하고 깔끔하요","[""joy"", ""trust"", ""anticipation""]"
866,"2024-07-14 07:57:07.946439+00","매장은 좁지만 도넛종류는 다양한편
약속시간이 30분넘게 남았는데
핸드폰 배터리도 없는데다가
배도 고프고 더워서 급히 들어갔는데
완전 시원했음
그리고 직원인지 알반지 모르겠지만
카운터 혼자 계셨던 여자분 매우 친절했음","[""trust""]"
867,"2024-07-14 07:57:12.045391+00",친절해요,"[""joy""]"
868,"2024-07-14 07:57:15.910295+00",굿,"[""joy""]"
869,"2024-07-14 07:57:21.347081+00",좋아요,"[""joy""]"
870,"2024-07-14 07:57:27.071523+00","오랜만에 던킨 
이것저것 많이 생기고 뭔가 전이랑 다른느낌야ㅛ어요 
맛은 당연히 짱 이죠","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
871,"2024-07-14 07:57:31.162457+00","아이들이 좋아해서 가끔 사러가는 곳","[""joy"", ""trust"", ""anticipation""]"
872,"2024-07-14 07:57:37.398772+00","단골 던킨","[""joy"", ""trust"", ""anticipation""]"
873,"2024-07-14 07:57:41.348793+00",친절해요,"[""joy"", ""trust"", ""anticipation""]"
874,"2024-07-14 07:57:47.878826+00",굿,"[""joy"", ""trust"", ""anticipation""]"
875,"2024-07-14 07:57:52.269708+00","진짜 친절하고 도넛도 맛있어요","[""sadness"", ""joy"", ""anticipation""]"
876,"2024-07-14 07:57:58.702028+00","내사랑 도넛","[""joy"", ""trust"", ""anticipation""]"
877,"2024-07-14 07:58:04.218051+00","달달하니 맛있고 직원분들이 친절해요","[""joy"", ""trust"", ""surprise""]"
878,"2024-07-14 07:58:10.135093+00",친절해요,"[""joy"", ""trust"", ""anticipation""]"
879,"2024-07-14 07:58:15.807552+00",좋아요,"[""joy"", ""anticipation""]"
880,"2024-07-14 07:58:20.847673+00","좋아요 맛있어요","[""joy"", ""anticipation""]"
881,"2024-07-14 07:58:25.029897+00","맛있게 잘먹었네요아이스흑임자라떼도 맛나네요","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
882,"2024-07-14 07:58:31.381961+00","아침에 일하시는 알바님 너무 친절하십니당😁","[""joy"", ""trust"", ""surprise"", ""anticipation""]"
883,"2024-07-14 07:58:37.38641+00",친절해요,"[""joy"", ""trust""]"
884,"2024-07-14 07:58:41.26323+00",감사합니다,"[""joy""]"
885,"2024-07-14 07:58:46.18846+00",굿,"[""joy""]"
886,"2024-07-14 07:58:50.290746+00","던킨도너츠 졸맛탱에 위치 좋아요","[""joy""]"
887,"2024-07-14 08:00:49.439188+00",맛있어요,"[""joy""]"
888,"2024-07-14 07:59:03.161576+00",👍👍👍,"[""sadness"", ""joy""]"
889,"2024-07-14 07:59:07.111488+00",좋아요,"[""joy""]"
890,"2024-07-14 07:59:11.350567+00",감사합니다,"[""joy""]"
891,"2024-07-14 07:59:17.5033+00","자주가는데 유통기한 지난 커피캡슐 팔아서 조금 그렇네요 아무말안하고 교환하러 직접 방문까지 했는데","[""sadness"", ""surprise"", ""fear"", ""anticipation""]"
892,"2024-07-14 07:59:21.340615+00",좋아요,"[""joy""]"
893,"2024-07-14 07:59:27.66226+00",맛있어요,"[""joy""]"
894,"2024-07-14 07:59:32.655539+00",맛있어요,"[""joy""]"
895,"2024-07-14 07:59:38.128125+00","직원분이 친절해요","[""joy"", ""trust""]"
896,"2024-07-14 07:59:42.694847+00","역시 던킨은 푸석하긴함ㅇㅇ어몽어스 콜라보도 특별한 정도는 아님","[""disgust""]"
897,"2024-07-14 07:59:46.677609+00",친절해요,"[""joy"", ""trust"", ""anticipation""]"
898,"2024-07-14 07:59:50.53782+00",굳,"[""joy""]"
899,"2024-07-14 07:59:54.487638+00","빠르고 간편해서 좋네요","[""joy""]"
900,"2024-07-14 08:00:00.531009+00",빠르고좋어요,"[""joy""]"
901,"2024-07-14 08:00:04.97574+00","미니언즈 보틀복숭아 병도 귀엽고 맛있어요","[""joy"", ""trust""]"
902,"2024-07-14 08:00:09.880477+00",맛있어요,"[""joy""]"
903,"2024-07-14 08:00:14.189767+00","사장님 친절하시고 도넛도 너무 맛있어요
애들데리고 또 가야겠어욤","[""trust"", ""anticipation"", ""joy""]"
904,"2024-07-14 08:00:19.281702+00","항상 친절합니다","[""joy"", ""trust"", ""anticipation""]"
905,"2024-07-14 08:00:25.470514+00",매우좋어요,"[""joy""]"
906,"2024-07-14 08:48:58.615006+00",메뉴가없음,"[""disgust"", ""anger""]"
907,"2024-07-14 08:48:52.507185+00",주차좋아요ㅋ,"[""joy""]"
908,"2024-07-14 08:48:48.7061+00",친절했어요,"[""trust"", ""joy""]"
909,"2024-07-14 08:32:11.867174+00",좋아요,"[""joy""]"
910,"2024-07-14 08:32:16.895683+00",친절하시네요,"[""anticipation"", ""trust"", ""joy""]"
911,"2024-07-14 08:32:23.319537+00",굿,"[""anticipation"", ""trust"", ""joy""]"
912,"2024-07-14 08:32:29.537552+00",추천해요,"[""anticipation"", ""joy""]"
913,"2024-07-14 08:32:33.722906+00","달달한게 먹고파 들렀어요","[""anticipation"", ""trust"", ""joy""]"
914,"2024-07-14 08:32:38.503109+00","집에 신생아가 있어서 가까운거리임에도 불구하고 해피오더를 이용했는데 너무나 정성스럽게 포장해주신제품들을 보고 너무 기분이 좋았어요 핫도그 치아바타 너무 맛있어요","[""surprise"", ""joy""]"
915,"2024-07-14 08:32:43.925686+00","도넛종류는 많지 않지만 기본적인것은 있어요 
매장이 청결하고 직원분 친절해서 좋았어요","[""sadness"", ""anticipation"", ""trust"", ""joy""]"
916,"2024-07-14 08:48:20.090681+00",맛나요,"[""joy""]"
917,"2024-07-14 08:32:51.804151+00",좋아요,"[""anticipation"", ""joy""]"
918,"2024-07-14 08:48:23.83818+00",달콤해요,"[""joy""]"
919,"2024-07-14 08:33:04.175139+00","친절한알바분 감사해요","[""anticipation"", ""trust"", ""joy""]"
920,"2024-07-14 08:33:10.411534+00","새로 생겨서 깨끗하고 좋아요","[""anticipation"", ""trust"", ""joy""]"
921,"2024-07-14 08:33:14.786318+00","친절하시고 매장 깔끔","[""anticipation"", ""trust"", ""joy""]"
922,"2024-07-14 08:33:21.183891+00","던킨도너츠 너무좋아하는데 리뷰에 진심인터라 안좋은 리뷰가있길래 쬐끔조마조마해서 갔는데 전혀전혀불친절하지않았어여ㅎㅎ 사장님 너무친절하셨어요ㅠㅠ다시또갑니다","[""sadness"", ""anticipation"", ""trust"", ""joy""]"
923,"2024-07-14 08:33:26.721573+00",맛있어요,"[""anticipation"", ""joy""]"
924,"2024-07-14 08:33:32.035562+00",가끔만,"[""anticipation"", ""joy""]"
925,"2024-07-14 08:33:37.112961+00",넘넘친절하세요♡,"[""anticipation"", ""joy""]"
926,"2024-07-14 08:33:42.199814+00",좋아요,"[""anticipation"", ""joy""]"
927,"2024-07-14 08:33:47.569844+00",방문,"[""anticipation"", ""trust"", ""joy""]"
928,"2024-07-14 08:33:52.946418+00","도넛 많고 매장도 넓고 깨끗해서 좋아요","[""anger"", ""sadness"", ""anticipation"", ""trust"", ""joy""]"
929,"2024-07-14 08:33:58.689424+00","친절하고 좋았어요","[""anticipation"", ""trust"", ""joy""]"
930,"2024-07-14 08:34:03.967578+00","배달로 주문하였는데 우리동네에 도넛집이 생겨서 너무 좋아여 품절 없이 다 오고 특히 에이드 시원하고 맛있어요","[""anticipation"", ""surprise"", ""joy"", ""trust""]"
931,"2024-07-14 08:34:09.08403+00","친절합니다
주차도 널널하니 편하고요
잘 먹었습니다","[""sadness"", ""anticipation"", ""trust"", ""joy""]"
932,"2024-07-14 08:34:15.194883+00",가성비가굿,"[""anticipation"", ""trust"", ""joy""]"
933,"2024-07-14 08:34:21.450392+00",가성비가굿,"[""anticipation"", ""trust"", ""joy""]"
934,"2024-07-14 08:34:26.940041+00","제가 갔을땐 알바생이 친절했어요
종류가 많지 않아 아쉬웠지만 만족","[""sadness"", ""joy""]"
935,"2024-07-14 08:34:32.724865+00",맛있어요,"[""anticipation"", ""joy""]"
936,"2024-07-14 08:34:38.98784+00","음 아라동에 던킨생겨서 좋아했었는데  뭐랄까  여기 사장은 장사가 첨이신듯 장사할 줄 모름
말한마디에 천냥 빚 갚는다는 옛말이 있듯이  여긴 말한마디에 단골될뻔한 고객 놓쳤네요
공짜로 봉투를 달란것도 아니였는데 마치 우릴  너네가 봉투를 또 살 능력이 있나  라고 하는 말투와 표정으로  고객을 홀대 했네요 쯧쯧
고객이 진상부리면서 그냥 달라는것도 아니였고  정중하게 담을 봉투 하나만 주세요 라고 했는데
그여사장 왈  기본으로 담아가는 통이 더 비싼거에욧
사장인지 직원인지는 모르겠으나 동네장사 그리하면 못씁니다  저하고  연배가 비슷한것 같아서 충고드리는 겁니다","[""disgust"", ""anger"", ""sadness"", ""surprise"", ""joy"", ""trust"", ""anticipation"", ""fear""]"
937,"2024-07-14 08:34:43.938717+00","동네 던킨이 생겨 무척좋았는데 오늘가서 너무실망 주인인지 알바인지 젊은여자분 너무기분이 나쁨 팩으로 담겨 있어 들고가기가 힘들어 종이봉투 하나 달라고 하니 날거지 취급함 원래 팩통비싸고 그래서 비닐봉투로 가져 갈건지 물어보지도 않았다고
 50원도 없는거지취급 그리고 말투 너무 싸가지가없음 배달팁이 많이들고 차비가 들어도 시청점가서 살것임 다시는 안갈것고 지인들 한테도 가지말라고 할거에요 정말 도넛츠 던져버리고 싶었는데 애가 먹고 싶다고해서 참음 별 반개도 아까움","[""disgust"", ""anger"", ""sadness"", ""surprise"", ""joy"", ""trust"", ""anticipation"", ""fear""]"
938,"2024-07-14 08:34:50.308475+00",굿,"[""joy""]"
939,"2024-07-14 08:34:56.043377+00",좋아요,"[""joy""]"
940,"2024-07-14 08:34:59.869826+00","도너츠 너무 맛있어요♡","[""anticipation"", ""surprise"", ""joy"", ""trust""]"
941,"2024-07-14 08:35:04.263049+00","직원분들이 친절해요","[""anticipation"", ""trust"", ""joy""]"
942,"2024-07-14 08:35:10.654725+00",조아요,"[""joy""]"
943,"2024-07-14 08:35:15.852984+00",깨끗해요,"[""trust"", ""joy""]"
944,"2024-07-14 08:35:21.967362+00","내부도 깨끗하고 친절해요
자주 이용할거 같아요","[""anticipation"", ""trust"", ""joy""]"
945,"2024-07-14 08:35:28.174583+00",맛있어요,"[""joy""]"
946,"2024-07-14 08:35:33.033394+00",친절해요,"[""trust"", ""joy""]"
947,"2024-07-14 08:35:37.168274+00",굿,"[""joy""]"
948,"2024-07-14 08:35:43.282902+00",맛있었어요,"[""anticipation"", ""surprise"", ""joy"", ""trust""]"
949,"2024-07-14 08:35:48.98992+00",좋아유,"[""anticipation"", ""joy""]"
950,"2024-07-14 08:35:52.778504+00","일찍 문 닫는거랑 종류가 많이 없는게 아쉬워요 ㅠㅠ","[""sadness"", ""anticipation"", ""joy""]"
951,"2024-07-14 08:35:56.469901+00",맛있어요,"[""anticipation"", ""joy""]"
952,"2024-07-14 08:36:02.778289+00","한산하고 좋아요 도넛이  많이 없을때도 있어요 저녁에는 매장 영업을 안하니 확인해보시는게 좋겠어요","[""sadness"", ""anticipation"", ""joy""]"
953,"2024-07-14 08:36:08.235264+00",친절하셨어요,"[""anticipation"", ""trust"", ""joy""]"
954,"2024-07-14 08:36:13.623024+00","메뉴가 다양하지 못한게 아쉬워요","[""sadness"", ""trust"", ""joy"", ""anger""]"
955,"2024-07-14 08:36:17.82301+00","좋은데 도넛이 빨리 떨어져요ㅜㅜ","[""sadness"", ""surprise"", ""joy""]"
956,"2024-07-14 08:36:23.258555+00","학교 안에 내점해 있어서 점심시간 간단하게 즐길 때 좋아요","[""anticipation"", ""joy""]"
957,"2024-07-14 08:36:31.251343+00",친절합니다,"[""anticipation"", ""trust"", ""joy""]"
958,"2024-07-14 08:36:36.816416+00","송악산 둘레길 앞이라 오션 뷰가 장난 아니예요  ㅋㅋ","[""anticipation"", ""surprise"", ""joy""]"
959,"2024-07-14 08:36:43.333022+00","관광객 상대로 장사하는게 확 표가 나는 곳입니다 빵도 며칠은 된듯 쉰맛이 나고 기름냄새나서 힘들었던   절대 권하고 싶지 않네요 사장님 마인드부터 바꾸셔야할듯요","[""anger"", ""sadness"", ""anticipation"", ""trust"", ""joy""]"
960,"2024-07-14 08:36:47.358479+00","빵이 신선하지 않고 맛이 없어요","[""sadness"", ""disgust"", ""anger""]"
961,"2024-07-14 08:36:51.908786+00","친절하고 매장깔끔","[""trust"", ""joy""]"
962,"2024-07-14 08:36:56.281573+00",굿,"[""joy""]"
963,"2024-07-14 08:37:02.852527+00",맛있어요,"[""joy""]"
964,"2024-07-14 08:37:08.358762+00",굿굿,"[""joy""]"
965,"2024-07-14 08:37:12.729215+00",사장님엄청친절하셨어용,"[""trust"", ""joy""]"
966,"2024-07-14 08:37:18.095149+00","송악산배경은 일품입니다","[""joy""]"
967,"2024-07-14 08:37:22.156558+00",조아요,"[""joy""]"
968,"2024-07-14 08:37:27.327598+00","주인이 좀 불친절해요 ㅜ","[""sadness""]"
969,"2024-07-14 08:37:33.51216+00","좋아요 ㅎㅎ","[""surprise"", ""joy""]"
970,"2024-07-14 08:37:38.385563+00","아주 좋아요","[""anticipation"", ""joy""]"
971,"2024-07-14 08:37:43.287566+00","사장님 친절해요","[""anticipation"", ""trust"", ""joy""]"
972,"2024-07-14 08:37:48.446105+00",좋아요,"[""anticipation"", ""joy""]"
973,"2024-07-14 08:37:52.690531+00","이른 아침 
송악산 둘레길과 마라도를 가기위해 서두른 발걸음에 아침부터 던킨도너츠에서 선물을 받은 기분이다
너무 이른 아침이라 문을 열고있는 가게는 없을줄 알았는데 7시 30분에 문을 연다고 하는 던킨도너츠에서는 친절한 여사장님께서 예쁜 눈웃음으로 맞이해주셨다♡
화창한 봄날의 마지막날
나의 여행 마지막 일정은 최고의 날이 된듯하다
따뜻한 아메리카노 한잔과 콰트로 치즈 크로크의 환상적인 아침 식사는 여느 호텔 조식과도 비교할수 없는 최고의 식사였다
눈으로 형제섬과 송악산을 한번에 누리며 콰트로를 맛있게 먹고 배를 기다리는 시간이 즐겁기만😘
마라도에서 마실 캔커피와 도넛까지 미리 준비하고 마지막 여행길 배에 몸을 싣는다","[""anticipation"", ""surprise"", ""joy"", ""trust""]"
974,"2024-07-14 08:37:57.01624+00",친절해요,"[""anticipation"", ""trust"", ""joy""]"
975,"2024-07-14 08:38:01.955065+00",친절해요,"[""anticipation"", ""trust"", ""joy""]"
976,"2024-07-14 08:38:05.852498+00","던킨도넛 커피맛 짱 친절도 짱  짱","[""anticipation"", ""trust"", ""joy""]"
977,"2024-07-14 08:38:12.083696+00",굿,"[""joy""]"
978,"2024-07-14 08:38:17.14953+00",좋아요,"[""anticipation"", ""joy""]"
979,"2024-07-14 08:38:22.031096+00",맛잇오요,"[""anticipation"", ""trust"", ""joy""]"
980,"2024-07-14 08:38:25.743725+00","맛잇는데 도너츠 종류가 별로 없어서 아쉬워요","[""sadness"", ""joy""]"
981,"2024-07-14 08:38:31.974796+00","도넛종류가 많지가 않네요  맛은 있습니다","[""sadness"", ""anticipation"", ""trust"", ""joy""]"
982,"2024-07-14 08:38:37.249227+00",친절해요,"[""anticipation"", ""trust"", ""joy""]"
983,"2024-07-14 08:38:42.416627+00","14시08분 늦은시간도 아닌데 솔드아웃이 많더라구요ㅠㅠ","[""sadness"", ""surprise"", ""joy"", ""trust""]"
984,"2024-07-14 08:38:48.356365+00",굿,"[""joy""]"
985,"2024-07-14 08:38:54.812419+00",굿,"[""joy""]"
986,"2024-07-14 08:38:59.725597+00",친절하십니다,"[""trust"", ""joy""]"
987,"2024-07-14 08:39:04.729669+00",굿,"[""joy""]"
988,"2024-07-14 08:39:10.892189+00","소독 열체크 철저함","[""trust"", ""joy""]"
989,"2024-07-14 08:39:16.166511+00",맛있어요,"[""joy""]"
990,"2024-07-14 08:39:20.163163+00",괜찮아요,"[""anticipation"", ""trust"", ""joy""]"
991,"2024-07-14 08:39:25.532364+00","송악산에서 제일 일찍 커피마실 수 있는 곳","[""joy"", ""anticipation""]"
992,"2024-07-14 08:39:33.635885+00",좋아용,"[""joy""]"
993,"2024-07-14 08:39:40.662942+00",굿,"[""joy""]"
994,"2024-07-14 08:39:46.186311+00","구석에있어서 찾아갈때 펑크나서 속상ㅜㅠ 매장은 커요","[""disgust"", ""anger"", ""sadness"", ""surprise"", ""joy"", ""trust"", ""anticipation"", ""fear""]"
995,"2024-07-14 08:39:50.44198+00","개인의 취향이겠지만 커피가 연하고 구수해요","[""sadness"", ""joy"", ""anger""]"
996,"2024-07-14 08:39:54.824771+00","탄내가 좀 나지만 맛은 괜찮네요","[""sadness"", ""anticipation"", ""joy""]"
997,"2024-07-14 08:40:00.969258+00","커피고팠는데 맛있게 마셨어요","[""anticipation"", ""surprise"", ""joy"", ""trust""]"
998,"2024-07-14 08:40:06.473607+00","송악산앞 햇살좋아서 잠시간식먹기 좋아요","[""anticipation"", ""trust"", ""joy""]"
999,"2024-07-14 08:40:12.609386+00",굿,"[""joy""]"
1000,"2024-07-14 08:40:18.681778+00","직원분이 쌀쌀맞아서 약간 머쓱했네요","[""sadness"", ""trust"", ""joy"", ""anger""]"
